Savg_r,Smax_r,Navg_r,Nmax_r,Favg_r,Fmax_r,Ravg_r,Rmax_r,Tavg_r,Tmax_r
1.72,1.92,15.4,18.8,0.0118,0.102,0.0386,0.0705,0.0857,0.613
1.61,1.83,31.0,51.3,0.0131,0.128,0.0385,0.116,0.0827,0.807
1.03,1.31,11.3,21.6,0.00805,0.0819,0.031,0.0751,0.186,1.13
1.41,2.19,16.3,21.7,0.0129,0.108,0.0287,0.0682,0.366,1.85
1.91,3.18,18.3,35.3,0.0329,0.136,0.0266,0.0634,0.464,2.04
1.72,2.47,12.5,19.6,0.0133,0.104,0.0202,0.111,0.401,2.05
1.79,2.48,28.7,40.1,0.0157,0.12,0.0298,0.0711,0.252,0.84
1.53,1.63,25.8,29.3,0.0107,0.136,0.0337,0.068,0.027,0.527
1.85,2.32,18.0,29.4,0.01,0.0972,0.0249,0.0562,0.155,1.53
1.28,1.59,31.5,52.6,0.0151,0.132,0.0446,0.089,0.954,5.59
1.63,2.24,24.5,52.8,0.0132,0.168,0.0455,0.28,0.287,1.82
1.23,1.43,32.5,42.6,0.0125,0.152,0.045,0.0867,0.0705,0.698
1.1,1.59,20.2,33.5,0.0158,0.116,0.039,0.0877,0.235,1.4
1.39,2.0,27.9,54.6,0.23,0.307,0.0435,0.153,0.195,2.09
1.68,2.01,28.0,35.6,0.0169,0.112,0.0335,0.0675,0.0672,0.61
1.25,2.3,19.2,27.1,0.015,0.11,0.0323,0.124,0.279,1.94
1.14,1.58,21.4,34.1,0.0217,0.164,0.0422,0.107,0.573,3.18
1.56,1.92,17.7,28.1,0.0234,0.121,0.0307,0.0683,0.188,1.58
1.97,2.34,19.8,29.6,0.0253,0.088,0.0581,0.147,0.0781,0.629
1.35,2.07,22.2,37.4,0.0182,0.107,0.0337,0.0647,0.178,1.96
1.42,1.65,22.3,36.9,0.0477,0.137,0.037,0.0831,0.103,1.58
0.976,1.14,21.8,28.2,0.0139,0.131,0.0455,0.0905,0.255,1.15
1.28,1.73,20.4,45.3,0.0343,0.117,0.0354,0.111,0.878,6.51
1.61,1.86,25.1,31.2,0.0119,0.141,0.0316,0.0652,0.14,1.12
1.44,2.13,30.5,42.5,0.0199,0.14,0.0379,0.0744,0.313,2.2
1.39,1.98,30.8,54.8,0.0193,0.146,0.0463,0.106,0.278,1.24
1.9,2.34,23.9,34.2,0.0123,0.126,0.0275,0.0596,0.0657,0.917
1.3,1.83,21.3,29.1,0.0104,0.118,0.0347,0.0715,0.369,1.44
1.71,1.89,25.7,31.7,0.0119,0.13,0.0313,0.067,0.0399,0.751
1.57,1.72,27.6,34.1,0.0103,0.126,0.0329,0.0633,0.0536,0.657
1.11,1.39,19.3,30.4,0.0101,0.11,0.0378,0.0747,0.483,3.02
1.17,1.36,21.5,38.3,0.013,0.147,0.0394,0.0842,0.781,5.99
1.5,1.82,16.6,19.7,0.0107,0.0949,0.0721,0.127,0.316,1.3
1.27,1.65,21.1,30.6,0.0203,0.116,0.0364,0.0854,0.239,1.75
1.3,2.28,21.0,36.9,0.0175,0.112,0.0329,0.121,0.289,1.97
2.36,3.14,35.2,50.3,0.0137,0.149,0.0407,0.0932,0.314,1.69
1.57,2.03,28.5,40.7,0.0223,0.138,0.037,0.104,0.218,2.22
1.28,1.92,20.6,45.1,0.0145,0.0884,0.0343,0.0983,0.872,6.52
1.24,1.52,28.1,43.1,0.0118,0.131,0.0392,0.0903,0.49,5.04
1.38,1.64,15.4,26.8,0.0353,0.104,0.0308,0.0958,0.16,1.76
1.4,1.71,19.8,31.9,0.0108,0.108,0.04,0.0705,0.268,1.44
1.41,1.83,22.9,38.5,0.0128,0.117,0.0323,0.112,0.257,1.9
1.46,1.77,20.6,31.6,0.0638,0.146,0.0372,0.0955,0.08,3.04
1.39,2.05,25.4,47.9,0.0736,0.155,0.036,0.0839,0.82,6.43
1.79,1.91,22.5,27.0,0.0114,0.132,0.0285,0.0635,0.161,1.14
1.57,1.72,31.6,41.6,0.0122,0.116,0.0437,0.134,0.0899,1.09
1.34,1.75,24.3,31.1,0.0133,0.125,0.0408,0.0817,0.218,1.05
1.43,1.75,31.7,40.2,0.0154,0.182,0.0446,0.107,0.0425,0.848
1.52,2.17,38.1,50.4,0.0147,0.157,0.148,0.232,0.181,1.41
1.36,1.79,25.5,36.6,0.0131,0.109,0.0371,0.0921,0.378,2.0
1.72,2.42,10.2,15.9,0.0127,0.09,0.0276,0.0695,0.153,0.684
1.81,2.8,27.1,42.6,0.0279,0.109,0.0311,0.111,0.49,2.11
1.3,1.8,19.9,34.2,0.247,0.38,0.0377,0.0937,0.293,1.27
1.28,1.63,22.9,45.9,0.0186,0.133,0.0361,0.0693,0.168,1.82
1.38,1.82,16.4,27.8,0.0226,0.114,0.0304,0.0811,0.566,2.31
1.39,1.79,21.4,36.6,0.0233,0.131,0.039,0.104,0.204,2.32
1.16,1.3,27.3,33.6,0.021,0.158,0.0453,0.123,0.0743,1.14
1.97,2.53,16.4,22.1,0.00827,0.0836,0.0562,0.157,0.257,0.857
1.25,1.67,20.4,34.4,0.0131,0.138,0.0352,0.106,0.143,1.36
1.61,1.84,29.4,35.4,0.0122,0.139,0.0357,0.0732,0.0884,0.912
1.52,1.73,23.7,38.4,0.0709,0.17,0.0384,0.0988,0.105,0.845
1.2,1.7,15.7,25.9,0.0139,0.102,0.0343,0.0858,0.205,1.52
1.78,1.94,16.4,25.1,0.0348,0.113,0.0271,0.0697,0.0511,0.729
1.51,3.04,17.5,31.2,0.0382,0.127,0.0359,0.124,0.314,1.79
1.23,1.56,26.1,44.3,0.0251,0.149,0.0424,0.0936,0.109,0.912
1.46,1.68,16.5,21.0,0.00936,0.125,0.028,0.0629,0.237,1.05
1.46,1.71,15.9,25.4,0.00847,0.107,0.0279,0.0587,0.217,1.08
1.05,1.74,21.7,40.6,0.0428,0.165,0.0483,0.104,0.0906,0.991
1.42,1.88,9.4,15.5,0.0147,0.08,0.0236,0.0604,0.048,0.707
1.76,1.99,17.2,20.8,0.00846,0.111,0.0246,0.0565,0.199,0.991
1.21,1.43,26.4,48.0,0.0242,0.12,0.0437,0.103,0.0566,0.674
1.26,1.48,13.3,21.1,0.0106,0.113,0.0282,0.105,0.0602,0.709
1.47,1.71,14.1,18.4,0.00829,0.107,0.0265,0.0585,0.258,1.1
1.46,2.08,18.9,30.5,0.0152,0.13,0.0308,0.0673,0.0978,0.682
1.65,1.99,28.5,45.3,0.0243,0.123,0.0367,0.0826,0.0546,0.8
1.23,1.56,26.1,44.3,0.0251,0.149,0.0424,0.0936,0.109,0.912
1.26,1.44,31.6,58.1,0.0145,0.119,0.0642,0.238,0.757,2.8
1.82,2.48,19.3,27.0,0.0221,0.121,0.0278,0.0721,0.223,1.4
1.65,2.21,22.1,35.7,0.124,0.368,0.0319,0.0648,0.105,0.72
1.7,2.06,24.9,34.0,0.0276,0.105,0.032,0.0868,0.225,1.74
1.45,1.92,27.0,39.1,0.0147,0.137,0.0353,0.0773,0.18,1.88
1.43,1.83,18.9,36.9,0.0203,0.109,0.0297,0.0669,0.209,1.72
0.991,1.19,17.0,21.8,0.0104,0.119,0.0402,0.0849,0.406,2.96
1.42,2.61,21.5,34.0,0.0625,0.333,0.0367,0.0831,0.163,0.993
1.55,1.81,22.9,30.5,0.0109,0.127,0.0322,0.0818,0.0956,0.833
1.35,1.77,14.2,30.0,0.0125,0.0937,0.0251,0.0547,0.479,1.71
1.24,1.53,38.8,66.8,0.0141,0.139,0.0472,0.11,1.07,9.0
0.887,1.17,30.2,41.9,0.0156,0.161,0.058,0.121,0.184,1.1
1.53,1.91,23.5,44.9,0.0281,0.107,0.0298,0.0939,1.06,3.43
1.56,2.06,21.1,50.3,0.05,0.189,0.0342,0.0928,0.0718,1.14
1.4,1.85,15.6,23.7,0.0152,0.0959,0.0278,0.0698,0.281,0.9
1.91,3.13,14.7,28.8,0.139,0.423,0.0726,0.468,0.337,2.18
1.45,1.79,19.8,38.2,0.0107,0.136,0.0323,0.0667,0.0407,0.743
1.12,1.51,21.8,37.5,0.0235,0.165,0.0407,0.0918,0.785,2.25
1.57,2.08,17.1,31.8,0.0385,0.0947,0.0293,0.165,1.31,3.28
1.35,2.18,15.2,31.2,0.0391,0.11,0.0301,0.0851,0.392,3.54
2.38,3.2,25.6,41.9,0.0296,0.135,0.0268,0.0701,0.491,2.49
1.31,1.94,14.0,28.2,0.0264,0.122,0.0286,0.0663,0.138,1.88
1.37,1.7,29.2,58.4,0.0676,0.175,0.0491,0.151,0.205,1.53
1.17,1.76,20.1,33.1,0.0368,0.108,0.043,0.155,0.124,1.46
1.18,1.74,16.0,26.1,0.0276,0.102,0.0414,0.105,0.255,1.99
0.876,1.31,24.5,35.6,0.0155,0.168,0.0536,0.165,0.206,1.12
1.42,1.75,26.5,45.2,0.016,0.117,0.0415,0.0806,0.215,1.37
1.42,2.64,22.4,55.9,0.0174,0.119,0.0358,0.0875,0.0947,0.886
1.4,1.9,9.68,19.7,0.0291,0.093,0.0228,0.0774,0.161,1.43
1.29,1.79,14.4,28.8,0.0241,0.149,0.029,0.0717,0.12,1.03
1.52,2.04,21.0,41.0,0.104,0.269,0.0342,0.268,0.388,3.35
1.32,1.7,13.0,19.4,0.0123,0.0907,0.0296,0.102,0.0684,0.757
1.1,1.49,33.9,47.0,0.0183,0.182,0.0452,0.308,1.65,4.04
1.67,2.0,23.0,36.5,0.0118,0.124,0.0301,0.0565,0.171,1.07
1.31,1.57,21.5,31.6,0.0145,0.127,0.0326,0.0673,0.176,1.26
1.64,2.76,15.4,35.9,0.0398,0.109,0.0322,0.141,0.28,1.23
1.23,1.48,27.2,56.6,0.0133,0.117,0.0417,0.0865,0.138,1.39
1.28,1.62,34.2,57.0,0.0148,0.186,0.0476,0.0938,0.095,0.942
1.54,2.81,15.3,33.3,0.0598,0.145,0.0302,0.142,0.382,1.49
1.32,1.91,12.2,27.5,0.0203,0.0941,0.0554,0.12,0.346,2.55
1.68,2.48,14.0,32.4,0.0539,0.113,0.029,0.223,0.43,2.56
1.79,1.98,19.2,32.2,0.0112,0.1,0.023,0.0491,0.123,1.08
1.48,1.82,15.8,25.1,0.00945,0.0941,0.0341,0.172,0.26,1.26
1.34,1.56,29.8,46.3,0.18,0.307,0.0389,0.0802,0.154,1.16
1.26,1.7,8.38,13.4,0.00823,0.0817,0.0206,0.046,0.437,1.76
1.85,2.17,21.9,41.2,0.0349,0.197,0.0314,0.0926,0.174,3.77
1.34,1.62,22.5,36.4,0.0198,0.122,0.0342,0.0717,0.264,2.28
1.46,1.87,20.6,36.0,0.0476,0.109,0.0404,0.132,0.13,1.04
1.44,1.88,17.6,25.2,0.0274,0.109,0.0252,0.0545,1.12,2.97
0.833,1.25,28.3,38.0,0.0136,0.142,0.0482,0.11,0.0611,0.933
1.51,1.78,17.5,29.8,0.0224,0.122,0.03,0.0834,0.151,1.94
1.29,1.57,24.7,37.2,0.0217,0.172,0.0425,0.236,0.247,3.13
1.54,2.24,16.8,34.0,0.0124,0.109,0.0271,0.0605,0.0708,0.824
1.29,1.44,21.6,26.0,0.0106,0.116,0.0369,0.073,0.0336,0.598
1.18,1.63,7.89,15.9,0.0318,0.0807,0.0344,0.144,0.217,1.51
1.68,2.03,35.2,46.8,0.0133,0.172,0.0367,0.075,0.344,4.38
1.19,1.66,11.8,41.7,0.0892,0.175,0.0394,0.109,0.0936,0.639
1.46,1.74,22.9,38.3,0.157,0.235,0.0405,0.134,0.0951,3.0
1.28,1.93,10.5,17.7,0.0267,0.112,0.0217,0.0459,0.332,1.77
1.5,1.81,24.3,42.1,0.13,0.244,0.0491,0.159,0.235,1.41
1.4,1.97,18.3,30.6,0.00988,0.105,0.0301,0.0639,0.257,1.4
1.43,2.37,17.7,27.2,0.016,0.113,0.03,0.0837,0.549,2.26
2.01,2.46,26.2,33.5,0.0142,0.134,0.032,0.0724,0.142,1.07
1.57,1.74,44.7,52.8,0.0143,0.167,0.0425,0.091,0.394,2.87
1.26,1.56,19.7,26.6,0.01,0.113,0.0341,0.0929,0.208,1.39
1.19,1.65,9.39,11.7,0.00894,0.0932,0.023,0.0435,0.101,1.2
1.27,1.66,22.0,39.4,0.0121,0.147,0.0396,0.123,0.138,1.37
1.71,2.02,26.6,47.5,0.0188,0.124,0.0348,0.145,0.15,1.24
1.2,1.74,19.4,37.2,0.0119,0.106,0.0362,0.0652,0.158,2.03
1.29,1.72,23.7,39.1,0.034,0.121,0.046,0.123,0.453,1.68
1.22,2.1,21.4,27.5,0.0121,0.11,0.0341,0.0655,0.221,1.86
1.5,1.76,16.5,25.0,0.0242,0.102,0.0332,0.0928,0.282,1.2
1.42,2.0,26.7,53.6,0.0639,0.144,0.0357,0.0838,0.159,1.81
1.22,1.46,30.9,40.3,0.0149,0.16,0.0421,0.0876,0.425,2.42
1.16,1.71,18.1,28.6,0.026,0.0984,0.0332,0.0731,0.397,2.07
1.94,2.49,15.5,21.9,0.0112,0.103,0.0244,0.0569,0.891,2.85
1.75,1.96,19.3,43.4,0.0119,0.118,0.0265,0.0853,0.024,0.468
2.01,2.45,24.6,34.8,0.0109,0.121,0.0351,0.189,0.139,0.929
1.3,1.71,13.5,45.4,0.0759,0.354,0.0317,0.119,0.26,3.22
1.49,1.82,26.5,35.3,0.0132,0.136,0.0343,0.068,0.266,2.21
1.44,2.41,21.7,40.3,0.0147,0.119,0.0396,0.288,0.318,4.21
1.25,1.67,34.2,44.4,0.0429,0.22,0.0723,0.149,0.104,1.73
1.1,1.66,6.36,11.9,0.00788,0.0793,0.0251,0.0736,0.0397,0.542
1.29,1.71,21.1,49.2,0.0142,0.0995,0.0417,0.177,0.476,3.2
1.71,2.13,24.4,33.0,0.012,0.12,0.0311,0.0637,0.41,1.48
1.34,1.9,19.4,30.7,0.0313,0.108,0.038,0.0995,0.395,1.72
1.7,2.4,23.0,42.5,0.037,0.101,0.0283,0.0613,0.152,1.41
1.21,1.41,17.6,23.0,0.0269,0.16,0.0486,0.13,0.145,0.728
1.57,2.2,32.9,50.2,0.0186,0.123,0.0383,0.0784,0.134,0.908
1.15,1.59,17.1,28.5,0.0677,0.151,0.0447,0.122,0.126,0.91
1.16,1.38,35.5,47.6,0.022,0.177,0.0519,0.11,0.0727,1.69
1.48,1.77,19.1,30.7,0.011,0.11,0.0348,0.0774,0.0898,3.06
1.31,1.87,22.4,45.6,0.0284,0.114,0.0357,0.0844,0.826,6.47
1.47,2.11,28.8,38.3,0.00955,0.11,0.0844,0.148,0.149,1.64
1.65,1.95,16.1,23.2,0.0112,0.0875,0.0278,0.075,0.129,0.823
1.96,3.08,22.6,42.0,0.0126,0.104,0.026,0.102,0.876,6.29
1.61,1.85,20.6,29.2,0.00959,0.0986,0.0295,0.0611,0.12,0.866
1.34,1.82,19.8,34.3,0.0121,0.114,0.0369,0.265,0.236,1.43
1.25,1.64,29.8,41.1,0.0429,0.213,0.0704,0.15,0.11,2.17
1.51,1.65,23.1,35.1,0.00931,0.107,0.0298,0.0687,0.187,1.19
1.19,1.38,28.4,48.2,0.0147,0.126,0.0434,0.0791,0.129,1.02
2.08,2.55,27.8,35.6,0.0133,0.124,0.0323,0.0719,0.13,0.988
1.75,2.38,24.7,49.8,0.0168,0.133,0.0303,0.0603,0.186,1.01
1.01,1.3,11.5,16.9,0.0191,0.0883,0.0302,0.0694,0.577,1.8
1.91,2.56,20.6,28.8,0.0105,0.115,0.0302,0.0588,0.231,1.39
1.03,1.5,26.7,35.1,0.0284,0.165,0.0494,0.126,0.902,2.67
1.33,1.76,17.6,32.9,0.0437,0.106,0.0378,0.132,0.197,2.19
1.27,1.6,7.43,21.1,0.0339,0.0746,0.0218,0.0485,0.0669,0.633
1.29,1.64,20.1,30.4,0.0121,0.124,0.0408,0.0849,0.0675,1.95
1.58,2.13,15.7,33.1,0.0394,0.134,0.0293,0.0781,0.085,0.812
1.54,2.05,25.1,56.8,0.0347,0.144,0.0303,0.0833,1.38,3.92
1.33,2.12,26.7,33.3,0.0143,0.136,0.0364,0.0891,0.453,2.25
1.82,1.99,14.8,22.8,0.0131,0.104,0.0234,0.0684,0.0592,1.04
1.09,1.32,12.7,15.8,0.00738,0.0877,0.0303,0.0712,0.294,1.03
1.59,2.43,8.19,11.9,0.0213,0.0774,0.0182,0.0372,0.0365,0.327
1.73,2.0,31.9,39.1,0.0102,0.128,0.0356,0.0852,0.0586,0.846
1.41,2.34,25.2,35.2,0.0216,0.141,0.0357,0.0738,0.462,2.7
1.45,1.6,28.4,34.0,0.0112,0.121,0.0385,0.0672,0.173,1.35
1.48,1.86,28.0,43.3,0.0179,0.115,0.0374,0.0791,0.328,2.1
2.14,2.58,38.4,62.0,0.00958,0.0696,0.0358,0.146,0.426,2.46
1.33,2.48,20.2,38.2,0.015,0.103,0.0319,0.0807,0.375,4.37
1.1,1.5,15.0,19.4,0.00987,0.116,0.0316,0.0751,0.273,1.26
1.39,2.02,18.7,23.6,0.0128,0.123,0.0375,0.0743,0.105,0.831
1.69,1.88,17.7,24.7,0.0319,0.112,0.0278,0.0563,0.089,0.955
1.68,2.33,32.2,64.5,0.0239,0.135,0.0384,0.162,0.228,1.22
1.32,1.63,13.6,19.7,0.0109,0.112,0.0284,0.0906,0.157,1.87
1.33,1.8,34.9,46.9,0.0127,0.143,0.0399,0.0874,0.626,2.71
1.12,1.5,18.0,24.1,0.0318,0.124,0.0492,0.12,0.16,1.13
1.36,2.03,12.6,23.3,0.0157,0.087,0.0365,0.107,0.205,1.13
1.91,2.11,30.4,40.7,0.019,0.14,0.0421,0.113,0.0357,0.543
1.24,1.67,7.44,15.3,0.0316,0.0852,0.0317,0.152,0.231,1.43
2.18,2.86,13.5,20.1,0.0116,0.101,0.0256,0.0608,0.185,0.935
1.41,1.78,25.6,35.6,0.0147,0.122,0.0354,0.0981,0.329,1.83
1.3,1.63,22.6,45.2,0.0122,0.123,0.0359,0.0946,0.462,6.15
1.38,1.79,24.1,32.4,0.0274,0.105,0.034,0.0618,0.775,2.4
1.33,1.92,27.4,39.6,0.0138,0.147,0.0358,0.0763,0.24,1.93
1.42,3.72,30.2,61.6,0.0154,0.112,0.0428,0.0786,0.196,1.73
1.61,2.12,22.7,29.8,0.0151,0.134,0.0336,0.0755,0.14,1.22
1.38,1.56,25.3,50.9,0.0127,0.166,0.0365,0.0809,0.0892,0.891
1.83,2.47,16.0,25.0,0.0187,0.103,0.0226,0.0465,0.35,1.66
1.37,1.8,26.7,47.0,0.0269,0.194,0.0409,0.117,0.25,1.98
1.53,2.01,19.2,29.5,0.0375,0.11,0.0434,0.159,0.295,2.23
1.25,1.9,11.4,15.6,0.0104,0.108,0.0272,0.0505,0.0677,0.955
1.23,1.66,24.6,33.7,0.0122,0.133,0.0412,0.109,0.396,2.03
1.23,1.98,12.6,25.2,0.0237,0.109,0.0277,0.08,0.36,2.62
1.29,1.81,16.5,22.8,0.0267,0.108,0.0303,0.0661,0.146,1.24
1.13,1.35,16.6,22.2,0.0113,0.111,0.0322,0.0596,0.261,1.94
1.42,1.71,26.5,36.5,0.0206,0.162,0.0409,0.0876,0.172,1.5
1.46,1.77,12.8,19.0,0.0121,0.118,0.0327,0.0609,0.0949,0.673
1.89,2.34,8.64,12.3,0.0132,0.0774,0.0143,0.0297,0.0692,0.933
1.59,1.95,17.8,26.0,0.00926,0.0882,0.0279,0.119,0.114,1.25
1.2,1.52,25.0,38.6,0.0538,0.145,0.0751,0.203,0.156,1.46
1.29,1.61,33.3,55.1,0.015,0.16,0.0514,0.157,0.288,2.73
1.06,1.42,18.2,25.8,0.0248,0.106,0.0333,0.0635,0.724,2.23
1.29,1.75,30.7,40.0,0.0323,0.19,0.0589,0.112,0.116,1.81
1.75,2.55,15.1,21.4,0.0107,0.105,0.0248,0.0515,0.322,1.55
2.43,3.09,11.5,16.7,0.00579,0.0692,0.0596,0.126,0.181,0.857
0.952,1.43,9.59,12.4,0.0101,0.095,0.0288,0.0536,0.144,1.05
1.07,1.88,6.54,10.7,0.0114,0.0541,0.0337,0.0964,0.387,1.47
1.59,2.07,9.22,18.7,0.0128,0.0729,0.0196,0.0349,0.0598,0.724
1.24,1.59,12.6,20.2,0.0125,0.0964,0.025,0.0515,0.211,1.14
1.1,1.5,15.0,19.4,0.00987,0.116,0.0316,0.0751,0.273,1.26
1.57,1.79,26.0,32.4,0.0135,0.115,0.0505,0.1,0.183,0.894
1.34,1.92,21.1,32.1,0.026,0.119,0.0397,0.0862,0.313,1.2
1.37,1.71,12.0,27.8,0.0158,0.0812,0.0266,0.0547,0.216,1.5
1.27,1.49,23.0,36.2,0.017,0.171,0.0362,0.0849,0.144,0.834
1.38,1.78,28.8,40.1,0.0124,0.147,0.039,0.0834,0.133,1.64
1.28,2.08,13.7,17.2,0.00937,0.101,0.0266,0.0511,0.146,1.12
1.17,1.31,40.4,59.1,0.0178,0.174,0.0551,0.118,0.182,1.89
1.77,2.08,37.3,45.9,0.0131,0.171,0.0369,0.077,0.0108,0.211
1.21,1.56,9.84,23.6,0.0137,0.098,0.0263,0.0607,0.0559,0.816
1.29,1.61,24.9,36.7,0.0118,0.122,0.0417,0.0984,0.0814,1.07
1.34,1.87,26.3,39.9,0.0351,0.143,0.0397,0.0706,0.136,0.916
1.57,1.77,34.2,69.9,0.0149,0.195,0.0405,0.0951,0.106,1.22
1.77,2.2,20.5,33.2,0.00988,0.105,0.0274,0.059,0.26,1.34
1.64,2.06,20.1,23.8,0.0121,0.118,0.029,0.0547,0.0716,0.628
1.69,2.26,28.0,35.0,0.0111,0.12,0.0332,0.0654,0.32,2.21
1.32,1.92,26.4,42.2,0.0114,0.134,0.0385,0.105,0.549,4.61
1.6,2.08,24.9,35.4,0.0117,0.128,0.0318,0.0799,0.183,2.24
1.27,1.84,38.0,61.0,0.0155,0.17,0.0497,0.119,0.595,3.34
1.6,1.86,25.8,32.8,0.0118,0.144,0.0334,0.075,0.0715,0.751
1.5,1.82,20.4,32.2,0.0377,0.0982,0.0316,0.0985,0.0808,0.715
1.22,1.71,13.3,20.1,0.00849,0.0982,0.0272,0.0491,0.15,1.26
1.61,1.85,20.6,29.2,0.00959,0.0986,0.0295,0.0611,0.12,0.866
1.34,1.67,16.2,33.7,0.0147,0.0978,0.0279,0.0657,0.172,1.49
1.21,1.62,14.6,19.0,0.033,0.107,0.0292,0.0866,0.216,1.38
1.16,1.49,26.4,42.6,0.0132,0.145,0.0379,0.085,0.822,6.14
1.19,1.37,22.7,42.7,0.0149,0.156,0.0382,0.0845,0.733,5.85
1.72,2.31,14.5,20.3,0.0105,0.0993,0.0232,0.048,0.0967,0.844
1.94,2.19,31.5,53.8,0.0142,0.159,0.0389,0.161,0.212,2.72
1.68,1.95,13.5,16.3,0.00939,0.1,0.0249,0.0488,0.059,0.729
1.29,1.85,20.1,28.8,0.0112,0.116,0.0345,0.0689,0.45,1.49
1.33,1.87,23.4,56.2,0.018,0.124,0.0345,0.0924,0.529,3.01
1.52,1.81,22.0,26.2,0.014,0.137,0.0263,0.0618,1.01,2.26
1.74,2.09,22.7,37.0,0.0225,0.109,0.0347,0.122,0.454,2.06
1.48,2.2,26.0,37.9,0.0226,0.13,0.0351,0.0991,0.312,1.61
1.2,1.53,36.2,66.6,0.0965,0.183,0.115,0.281,0.212,2.52
1.22,1.6,24.4,32.5,0.0109,0.121,0.0399,0.0776,0.224,1.52
1.51,1.92,14.7,28.5,0.0254,0.111,0.0273,0.0775,0.6,2.34
1.34,1.7,22.1,31.4,0.0354,0.155,0.0344,0.0672,0.344,2.66
1.41,1.8,21.2,30.1,0.0112,0.133,0.0342,0.0721,0.149,1.43
1.38,1.84,34.0,57.4,0.015,0.142,0.0437,0.144,0.93,2.87
1.08,1.59,15.6,22.7,0.0243,0.109,0.0376,0.105,0.116,0.856
1.07,1.38,14.5,20.6,0.0149,0.174,0.0308,0.0846,0.315,1.45
1.17,1.58,14.2,19.0,0.0107,0.109,0.0326,0.0637,0.144,0.914
1.29,1.79,21.0,37.4,0.052,0.167,0.0347,0.0682,0.2,2.01
2.28,2.96,32.4,44.7,0.0406,0.167,0.0368,0.122,0.716,4.04
1.34,1.76,16.0,24.1,0.0385,0.112,0.0326,0.0841,0.329,1.9
1.7,2.24,26.6,48.8,0.11,0.295,0.0351,0.155,0.195,1.22
1.54,1.64,34.2,37.8,0.0111,0.127,0.107,0.175,0.43,0.847
1.27,1.7,20.9,31.2,0.013,0.123,0.0348,0.0662,0.355,2.67
2.03,2.73,28.1,48.8,0.0237,0.145,0.0407,0.161,0.476,3.02
1.19,1.49,10.2,15.8,0.0143,0.12,0.0283,0.0543,0.0978,1.32
0.87,1.13,40.2,51.7,0.0173,0.179,0.0573,0.141,0.106,1.48
1.51,1.78,17.5,29.8,0.0224,0.122,0.03,0.0834,0.151,1.94
2.03,2.2,26.6,48.3,0.0131,0.164,0.0274,0.0697,0.0423,0.71
1.3,2.08,10.6,23.8,0.0493,0.197,0.0297,0.0783,0.0867,0.633
1.23,1.62,22.8,52.1,0.0153,0.145,0.0362,0.0806,0.458,1.37
2.2,3.07,24.8,61.4,0.019,0.145,0.0261,0.0783,0.385,2.21
1.11,1.73,10.2,13.4,0.0102,0.0895,0.0295,0.0609,0.152,1.13
0.872,1.17,27.6,41.6,0.0151,0.168,0.0559,0.148,0.223,1.14
1.39,1.85,32.9,49.4,0.0181,0.175,0.0464,0.114,0.0614,2.15
1.92,2.16,26.3,46.0,0.0106,0.132,0.0299,0.0742,0.0577,0.724
1.92,2.66,22.5,51.8,0.0119,0.11,0.0283,0.0674,0.272,1.43
1.29,1.51,13.4,19.8,0.0121,0.0961,0.0288,0.0741,0.0818,0.661
1.23,1.87,15.9,46.6,0.021,0.164,0.0292,0.0756,0.181,2.6
1.31,1.63,13.6,24.4,0.00904,0.0922,0.0284,0.0951,0.117,0.863
1.38,1.52,24.8,31.4,0.011,0.137,0.0344,0.066,0.441,0.902
1.58,1.72,29.9,36.4,0.016,0.144,0.0442,0.105,0.152,0.736
1.29,1.85,14.1,23.5,0.0179,0.106,0.0281,0.0563,0.186,2.35
1.29,1.66,25.3,56.9,0.0119,0.144,0.0372,0.0834,0.321,1.84
1.34,1.8,15.6,22.7,0.0726,0.129,0.0286,0.0581,0.0953,1.31
1.32,1.64,11.9,34.1,0.0292,0.152,0.0294,0.197,0.285,1.89
1.18,1.67,8.03,12.6,0.00977,0.0808,0.0371,0.162,0.0695,1.06
1.67,2.18,19.0,25.8,0.0112,0.099,0.0312,0.0718,0.209,0.91
2.2,3.02,14.9,25.9,0.016,0.1,0.0223,0.0542,0.416,2.13
1.36,1.56,32.5,63.6,0.014,0.117,0.0407,0.0905,0.252,3.24
1.65,1.75,28.1,35.7,0.0138,0.157,0.0359,0.0788,0.0475,1.26
1.59,1.85,6.55,8.98,0.00649,0.0643,0.018,0.0358,0.0574,0.63
1.38,1.74,25.3,65.2,0.0637,0.164,0.0455,0.153,0.146,1.24
1.36,1.53,26.6,68.4,0.0694,0.378,0.0388,0.14,0.209,1.2
1.17,1.8,15.0,33.3,0.0176,0.143,0.0344,0.151,0.0803,1.21
1.23,1.62,24.7,34.3,0.02,0.177,0.0412,0.0748,0.107,0.505
1.56,2.02,22.3,35.1,0.0139,0.134,0.0332,0.0858,0.163,1.75
1.53,1.89,11.6,24.4,0.0136,0.0872,0.0299,0.0786,0.0362,0.331
1.62,1.93,22.8,44.4,0.00903,0.111,0.0312,0.0699,0.0627,0.766
1.19,1.65,17.9,30.9,0.0113,0.102,0.0319,0.0624,0.261,1.37
1.57,2.11,14.6,18.2,0.011,0.107,0.0274,0.0613,0.148,0.962
1.03,1.63,11.7,48.5,0.0135,0.0803,0.0396,0.179,0.444,3.22
1.72,2.14,16.3,19.0,0.0107,0.105,0.0249,0.0494,0.0305,0.323
