Savg_r,Smax_r,Navg_r,Nmax_r,Favg_r,Fmax_r,Ravg_r,Rmax_r,Tavg_r,Tmax_r
1.65,1.91,11.8,17.5,0.0131,0.0975,0.0266,0.0604,0.17,1.13
1.12,1.6,8.86,15.5,0.00785,0.0771,0.0248,0.0474,0.0855,1.05
1.04,1.66,8.45,11.1,0.00964,0.0782,0.0242,0.0493,0.134,1.31
1.19,1.57,14.4,25.2,0.0144,0.106,0.0376,0.0915,0.304,1.54
2.44,3.24,10.5,17.3,0.0142,0.0707,0.0654,0.164,0.206,1.24
1.48,1.76,19.3,30.3,0.0118,0.114,0.031,0.0884,0.0736,1.04
1.8,2.15,6.01,11.3,0.0161,0.063,0.0161,0.0878,0.037,0.376
1.85,2.12,22.3,27.9,0.024,0.125,0.0296,0.0718,0.314,1.1
1.29,1.95,17.0,26.6,0.0421,0.11,0.032,0.065,0.218,2.22
1.36,1.69,34.4,44.2,0.018,0.115,0.0406,0.0766,0.485,2.23
1.19,1.39,20.0,25.2,0.00968,0.108,0.0359,0.0738,0.181,1.87
1.69,2.02,17.1,23.5,0.0163,0.124,0.0377,0.0923,0.0561,0.729
1.53,1.92,15.4,20.1,0.0144,0.133,0.0256,0.0675,0.175,0.903
1.17,1.56,10.9,16.3,0.00848,0.0964,0.0318,0.0621,0.177,1.46
1.36,1.74,11.5,16.3,0.00942,0.0985,0.0218,0.0596,0.556,1.34
1.18,1.5,7.73,11.1,0.0176,0.0603,0.0241,0.0529,0.099,0.815
1.36,1.62,11.4,16.5,0.00845,0.0976,0.029,0.059,0.152,1.4
1.05,1.47,8.47,11.8,0.00979,0.0928,0.0236,0.0521,0.102,0.936
1.51,1.95,8.45,11.7,0.00865,0.0598,0.0263,0.0712,0.274,1.21
1.29,1.61,19.1,23.7,0.01,0.108,0.0379,0.104,0.0562,0.724
1.19,1.45,6.92,10.4,0.00737,0.0747,0.0252,0.0673,0.019,0.205
1.21,1.49,15.3,20.6,0.0256,0.111,0.0386,0.0991,0.0584,0.788
1.34,1.81,7.87,12.6,0.0138,0.0898,0.0225,0.065,0.0423,0.564
1.12,1.41,10.6,18.2,0.00933,0.093,0.0273,0.049,0.137,0.868
1.05,1.66,8.84,15.0,0.0137,0.0808,0.0267,0.0504,0.221,1.82
1.35,1.91,8.01,11.6,0.0105,0.0588,0.0283,0.074,0.301,1.33
1.21,1.72,15.2,19.9,0.0156,0.116,0.0313,0.0774,0.354,1.29
1.12,1.5,15.4,21.0,0.0099,0.115,0.032,0.0623,0.262,1.14
1.53,2.22,7.97,10.9,0.0067,0.0843,0.0212,0.0482,0.173,1.47
1.62,2.22,4.13,10.6,0.028,0.109,0.0137,0.112,0.0709,0.715
1.63,2.22,4.22,10.6,0.0278,0.109,0.0136,0.113,0.0781,0.714
1.39,1.75,8.37,12.9,0.0177,0.0983,0.023,0.125,0.269,1.27
1.08,1.39,8.05,12.6,0.00745,0.0845,0.0282,0.108,0.106,1.01
1.78,2.26,9.67,15.8,0.00982,0.0836,0.0283,0.234,0.029,0.439
1.58,1.81,15.9,20.0,0.0152,0.11,0.0245,0.049,0.143,1.34
1.4,1.92,9.98,13.5,0.0318,0.0965,0.0195,0.0446,0.165,0.809
1.08,1.51,5.65,16.4,0.0105,0.0546,0.0252,0.0855,0.249,1.01
1.29,1.42,11.0,13.8,0.00859,0.0932,0.0264,0.0517,0.0365,0.649
1.89,2.24,11.2,15.8,0.0103,0.0851,0.018,0.0423,0.0722,1.07
1.18,2.11,7.82,13.6,0.0154,0.0773,0.025,0.078,0.136,1.36
1.75,2.07,10.9,14.6,0.00704,0.0832,0.019,0.0396,0.037,0.599
1.68,2.01,10.3,13.2,0.00952,0.0906,0.0191,0.0386,0.0175,0.606
0.904,1.31,9.96,16.6,0.0253,0.0871,0.0444,0.374,0.149,1.18
1.17,1.5,16.3,23.1,0.0178,0.099,0.0273,0.0699,0.492,1.67
1.09,1.39,8.23,12.6,0.0139,0.0891,0.0277,0.107,0.121,1.02
1.25,1.6,13.2,19.2,0.00862,0.102,0.0261,0.0529,0.0941,1.31
1.48,1.72,13.6,16.5,0.00882,0.103,0.0278,0.057,0.0311,0.393
1.25,1.97,9.2,14.7,0.0101,0.0752,0.0236,0.0514,0.0968,1.26
1.62,2.06,6.25,11.3,0.0192,0.064,0.0169,0.0732,0.0397,0.473
1.14,1.5,10.0,14.5,0.00746,0.0859,0.0298,0.0559,0.0305,0.377
1.68,1.87,17.0,25.3,0.0103,0.095,0.0267,0.0542,0.0606,0.692
1.1,1.7,8.95,14.0,0.0305,0.107,0.0237,0.0467,0.118,1.25
1.45,1.6,14.6,24.3,0.0121,0.107,0.028,0.0643,0.0313,0.333
1.33,1.55,8.18,12.6,0.00702,0.0784,0.0217,0.0485,0.0545,0.744
1.2,1.38,10.1,17.3,0.0089,0.0887,0.0235,0.0556,0.279,1.34
1.29,1.58,15.3,21.2,0.0144,0.099,0.0323,0.0688,0.0853,1.22
1.09,1.98,15.7,24.2,0.00887,0.0991,0.0368,0.109,0.412,2.93
1.19,1.39,11.8,18.0,0.012,0.109,0.0317,0.069,0.0433,0.269
1.68,3.02,19.1,49.5,0.0506,0.135,0.055,0.368,0.404,3.08
1.17,1.83,8.63,11.8,0.0106,0.0808,0.0221,0.0457,0.117,0.636
1.23,1.47,6.88,10.2,0.00688,0.0854,0.0232,0.061,0.194,1.55
1.31,1.7,6.91,12.3,0.00933,0.0796,0.0243,0.0696,0.0321,0.474
1.25,1.82,8.02,13.1,0.0154,0.0801,0.0224,0.0518,0.0768,0.742
1.32,1.71,7.44,10.2,0.0103,0.0757,0.0256,0.0863,0.254,1.55
1.29,1.57,5.67,9.6,0.00854,0.0715,0.0222,0.109,0.0224,0.214
1.27,1.9,7.44,11.2,0.0106,0.0593,0.0295,0.082,0.329,1.38
1.11,2.11,8.84,13.4,0.0339,0.211,0.0264,0.0504,0.174,0.917
1.89,2.36,8.57,11.3,0.0126,0.0778,0.0143,0.0298,0.0343,0.704
1.83,3.62,9.13,19.4,0.0866,0.535,0.0166,0.041,0.0904,0.722
1.7,1.92,11.6,15.3,0.00778,0.0888,0.0224,0.0776,0.0726,0.809
2.25,2.64,11.1,16.6,0.0095,0.0648,0.0148,0.033,0.17,0.808
1.77,2.15,10.0,17.6,0.0099,0.066,0.0176,0.0391,0.17,0.982
1.89,2.21,8.36,13.1,0.00992,0.0652,0.0183,0.034,0.0301,0.288
1.29,1.86,9.88,13.7,0.0131,0.0928,0.0246,0.059,0.0514,0.692
1.26,1.73,8.71,12.8,0.0183,0.0884,0.0243,0.0819,0.046,0.501
1.23,1.85,16.7,27.1,0.0276,0.134,0.0287,0.0622,0.334,2.51
1.25,1.63,6.48,21.1,0.0107,0.0746,0.0206,0.0477,0.0805,0.773
1.72,3.29,7.85,19.0,0.0205,0.0736,0.0199,0.0712,0.134,1.8
1.94,2.69,8.07,10.1,0.014,0.0649,0.0219,0.0415,0.433,1.27
0.787,0.965,17.0,28.1,0.0113,0.118,0.0451,0.159,0.17,1.85
1.31,1.69,10.9,14.4,0.00881,0.0845,0.0249,0.0789,0.236,1.61
1.97,2.21,11.4,14.6,0.00992,0.0992,0.0203,0.0492,0.0145,0.187
1.28,1.91,10.9,17.0,0.00932,0.095,0.0313,0.0629,0.167,1.48
1.11,1.85,8.4,14.0,0.0209,0.103,0.0287,0.108,0.183,1.94
1.41,1.84,22.3,34.2,0.0105,0.127,0.0337,0.0666,0.192,1.42
1.66,2.26,7.96,14.4,0.0094,0.0659,0.0182,0.0489,0.232,0.935
1.32,2.03,16.7,28.7,0.00941,0.103,0.0296,0.0633,0.295,3.29
1.82,2.43,7.0,8.5,0.00805,0.0679,0.0154,0.0395,0.034,0.464
1.1,1.69,12.3,26.7,0.149,0.305,0.0312,0.0748,0.741,2.4
1.72,1.89,13.8,18.9,0.011,0.0961,0.0221,0.0597,0.023,0.268
0.985,1.12,11.3,14.1,0.00846,0.0912,0.0319,0.0659,0.105,1.36
1.6,2.54,4.28,9.69,0.027,0.1,0.0129,0.0567,0.0944,1.16
1.15,1.67,7.5,11.3,0.0103,0.0789,0.0224,0.0797,0.0841,0.928
1.63,1.9,11.4,13.5,0.00634,0.0729,0.0247,0.062,0.0783,1.16
1.29,1.63,11.7,16.7,0.00781,0.0944,0.0267,0.0507,0.0195,0.284
1.22,1.59,7.72,21.0,0.0157,0.0782,0.0261,0.0975,0.0986,0.552
1.03,1.76,17.6,31.5,0.0184,0.138,0.0408,0.147,0.23,1.22
1.35,1.63,11.1,14.4,0.00676,0.0753,0.0267,0.0786,0.0833,1.2
0.928,1.5,8.75,24.0,0.017,0.0986,0.0291,0.0708,0.251,2.73
1.78,2.11,12.6,19.8,0.0224,0.0946,0.0175,0.0358,0.0793,0.751
1.94,2.29,10.6,14.5,0.00712,0.085,0.0176,0.0332,0.03,0.941
1.82,2.42,7.14,10.4,0.0124,0.0625,0.0158,0.0393,0.106,1.51
1.73,1.96,13.8,16.7,0.00878,0.098,0.0236,0.0515,0.0447,0.727
1.72,1.98,8.63,11.3,0.00659,0.0703,0.0196,0.0392,0.0223,0.283
1.07,1.35,8.51,12.9,0.00742,0.0854,0.029,0.0992,0.109,0.987
1.4,1.64,10.2,16.1,0.00749,0.0908,0.0238,0.0694,0.0798,0.908
1.62,2.22,4.13,10.6,0.028,0.109,0.0137,0.112,0.0709,0.715
2.15,3.76,5.18,11.9,0.0309,0.0966,0.0124,0.0987,0.148,0.977
1.6,2.5,7.77,11.1,0.0162,0.0734,0.0167,0.0365,0.0378,0.377
1.21,1.81,13.8,24.0,0.018,0.0964,0.0311,0.0799,0.0911,1.67
1.39,2.03,6.45,13.3,0.0167,0.0722,0.0192,0.0491,0.0728,1.04
1.31,2.73,9.98,18.3,0.019,0.11,0.0283,0.0572,0.166,1.92
1.37,1.72,12.7,19.2,0.00842,0.104,0.0254,0.0508,0.0136,0.209
1.71,2.26,8.72,12.9,0.0139,0.138,0.0184,0.0475,0.0825,0.556
1.65,2.43,8.46,11.7,0.0156,0.0715,0.02,0.0428,0.0307,0.325
0.891,1.29,9.02,11.4,0.00814,0.105,0.0293,0.061,0.0322,0.285
1.3,1.56,8.37,12.6,0.0133,0.11,0.0256,0.063,0.0779,0.626
1.05,1.47,8.47,11.8,0.00979,0.0928,0.0236,0.0521,0.102,0.936
1.14,1.49,16.2,24.7,0.0115,0.111,0.0322,0.0661,0.177,0.941
1.4,2.68,17.8,40.6,0.0332,0.127,0.0336,0.112,0.592,6.39
1.2,1.54,7.95,12.6,0.00712,0.0806,0.0228,0.0533,0.0621,0.739
1.74,2.42,7.62,10.0,0.00757,0.0722,0.0169,0.0362,0.0304,0.403
1.59,2.16,11.4,16.1,0.0199,0.155,0.0254,0.087,0.305,1.4
1.09,1.52,6.75,9.65,0.0122,0.0735,0.029,0.0887,0.309,1.63
1.18,2.15,12.5,27.0,0.0361,0.116,0.0323,0.075,0.711,2.4
1.91,2.06,13.8,15.1,0.00743,0.0989,0.0201,0.0465,0.0147,0.242
1.13,1.49,9.98,11.9,0.00742,0.0909,0.0276,0.0513,0.0453,0.36
1.17,1.83,8.63,11.8,0.0106,0.0808,0.0221,0.0457,0.117,0.636
1.26,1.86,11.8,17.9,0.0292,0.095,0.0291,0.0623,0.175,1.05
1.26,1.62,12.8,16.8,0.0284,0.107,0.0308,0.0687,0.0781,0.536
0.92,1.29,9.65,14.8,0.0105,0.112,0.0312,0.0883,0.0245,0.28
1.41,2.82,10.8,27.3,0.0244,0.101,0.0308,0.0665,0.264,2.73
1.29,2.98,12.2,28.1,0.0278,0.157,0.032,0.138,0.251,2.5
1.58,2.08,14.9,20.6,0.0168,0.123,0.023,0.0648,0.268,1.07
1.31,1.75,11.5,19.7,0.0394,0.116,0.0234,0.124,0.383,2.05
1.31,1.79,11.6,15.1,0.0181,0.1,0.0241,0.0557,0.147,1.05
1.86,2.13,9.62,16.1,0.00864,0.0582,0.0198,0.045,0.0401,0.94
1.18,1.41,7.57,12.5,0.00707,0.0799,0.0233,0.0518,0.0691,0.743
1.06,1.37,10.5,12.7,0.00828,0.109,0.0273,0.0533,0.0203,0.275
1.08,1.25,10.1,11.6,0.00762,0.0958,0.0274,0.0497,0.026,0.31
1.45,1.68,24.6,36.9,0.0141,0.117,0.0342,0.0784,0.532,3.77
1.89,2.36,8.57,11.3,0.0126,0.0778,0.0143,0.0298,0.0343,0.704
1.09,1.72,6.9,11.5,0.0225,0.102,0.0269,0.198,0.352,1.42
1.21,1.83,8.84,12.5,0.0124,0.0809,0.0223,0.0456,0.118,0.636
1.89,2.28,9.13,11.8,0.0122,0.078,0.0162,0.0479,0.0251,0.555
1.08,1.39,8.15,12.6,0.00933,0.0845,0.0279,0.105,0.137,1.01
1.11,1.97,6.47,15.1,0.0219,0.0951,0.0261,0.0698,0.0472,0.544
1.75,1.98,11.1,16.4,0.00683,0.0763,0.0205,0.0461,0.0145,0.122
0.989,1.54,9.73,14.1,0.0263,0.0925,0.0287,0.0532,0.0897,0.847
1.11,2.4,9.6,14.8,0.0125,0.105,0.0283,0.0586,0.0975,0.888
1.77,2.01,9.75,12.8,0.00696,0.0874,0.02,0.0409,0.151,1.37
1.78,1.93,15.0,17.6,0.00958,0.0956,0.0239,0.0551,0.044,0.441
1.16,1.5,13.3,23.8,0.013,0.107,0.0315,0.0799,0.0421,0.369
1.18,1.41,7.57,12.5,0.00707,0.0799,0.0233,0.0518,0.0691,0.743
1.55,1.73,11.5,16.2,0.00753,0.0894,0.0222,0.0456,0.0492,0.873
1.28,1.87,6.35,16.4,0.0101,0.0573,0.0236,0.0797,0.215,1.0
1.3,1.45,14.8,17.0,0.00917,0.124,0.0292,0.0537,0.0655,0.427
0.891,1.29,9.02,11.4,0.00814,0.105,0.0293,0.061,0.0322,0.285
1.2,1.41,11.6,16.8,0.00929,0.0969,0.0266,0.0594,0.145,1.56
1.45,2.71,9.5,17.5,0.0125,0.0897,0.032,0.209,0.114,0.984
1.2,1.46,7.09,10.2,0.00675,0.0826,0.0232,0.0589,0.184,1.53
1.38,1.86,15.1,20.9,0.0135,0.136,0.0373,0.112,0.194,1.15
1.6,2.5,7.77,11.1,0.0162,0.0734,0.0167,0.0365,0.0378,0.377
1.51,1.91,9.45,13.0,0.012,0.0641,0.0318,0.0762,0.248,1.23
1.71,1.87,16.6,27.4,0.0102,0.118,0.0258,0.0579,0.0508,0.435
1.41,1.68,11.2,17.3,0.0129,0.0857,0.0303,0.1,0.14,0.833
1.07,1.37,17.5,23.6,0.0467,0.187,0.038,0.0792,0.212,1.07
1.52,2.02,16.4,19.2,0.00984,0.116,0.0285,0.0714,0.272,1.12
1.47,1.76,17.1,21.9,0.0101,0.117,0.028,0.0602,0.265,1.17
1.32,1.58,13.0,19.3,0.0108,0.115,0.0346,0.114,0.0526,0.832
1.46,1.6,17.0,20.0,0.00958,0.113,0.0281,0.0706,0.258,1.09
1.33,1.57,12.0,16.0,0.0103,0.107,0.0239,0.051,0.103,1.03
1.26,3.19,9.31,17.7,0.00959,0.0783,0.0262,0.0814,0.0878,1.05
1.22,1.46,9.77,15.9,0.00905,0.0853,0.0228,0.0584,0.293,1.45
1.05,1.47,8.47,11.8,0.00979,0.0928,0.0236,0.0521,0.102,0.936
0.883,0.956,9.05,10.2,0.00755,0.0943,0.03,0.0547,0.036,0.362
1.61,1.82,15.9,29.7,0.0092,0.104,0.0254,0.0538,0.25,1.3
1.2,1.71,12.9,17.4,0.00813,0.0983,0.0266,0.0519,0.14,1.22
1.33,1.53,13.3,16.2,0.00968,0.0977,0.028,0.0528,0.0465,0.408
1.12,1.37,12.3,14.3,0.00812,0.0976,0.0298,0.0616,0.0435,0.426
1.38,2.76,11.3,19.1,0.0198,0.0859,0.0298,0.0855,0.135,1.14
1.11,1.34,9.92,12.3,0.00641,0.0744,0.0303,0.0717,0.0983,1.32
0.91,1.3,9.15,11.4,0.0113,0.107,0.029,0.0609,0.0667,1.06
1.64,1.79,12.9,14.9,0.00817,0.108,0.0223,0.0443,0.0143,0.207
1.6,2.5,7.92,12.3,0.0232,0.0758,0.0166,0.0365,0.135,1.51
0.891,1.29,9.02,11.4,0.00814,0.105,0.0293,0.061,0.0322,0.285
1.19,1.79,9.05,14.0,0.0153,0.113,0.0269,0.139,0.221,1.11
1.25,1.77,7.9,21.0,0.0182,0.0777,0.026,0.0973,0.0972,0.55
1.33,2.86,13.9,38.4,0.17,0.704,0.0474,0.249,0.787,3.83
1.35,1.93,9.68,13.8,0.0108,0.0944,0.0233,0.0483,0.0787,0.602
1.73,2.15,14.0,16.5,0.0099,0.107,0.0246,0.051,0.0456,0.792
1.26,2.11,10.8,17.1,0.0283,0.0936,0.0297,0.092,0.115,1.23
0.883,0.956,9.05,10.2,0.00755,0.0943,0.03,0.0547,0.036,0.362
1.15,1.6,9.42,15.7,0.00879,0.0824,0.025,0.0477,0.138,1.05
1.24,1.54,11.2,19.3,0.0092,0.0919,0.0256,0.0696,0.123,0.977
1.18,1.41,7.57,12.5,0.00707,0.0799,0.0233,0.0518,0.0691,0.743
1.94,2.29,10.6,14.5,0.00712,0.085,0.0176,0.0332,0.03,0.941
1.83,2.43,7.36,10.7,0.0246,0.0833,0.0151,0.0334,0.131,1.24
1.06,1.4,8.98,13.4,0.00973,0.0894,0.0286,0.0966,0.0901,0.946
1.19,1.56,7.76,15.1,0.0112,0.0771,0.0226,0.0469,0.249,1.77
1.33,1.58,9.98,12.8,0.00979,0.078,0.0254,0.0499,0.0573,0.767
0.955,1.16,9.51,11.2,0.00766,0.0929,0.0288,0.0556,0.0402,0.351
1.41,1.72,15.2,21.1,0.0145,0.102,0.029,0.0737,0.13,1.27
1.34,1.58,8.07,11.4,0.0132,0.0621,0.0232,0.047,0.0864,0.797
1.04,1.66,8.45,11.1,0.00964,0.0782,0.0242,0.0493,0.134,1.31
1.62,2.22,4.13,10.6,0.028,0.109,0.0137,0.112,0.0709,0.715
1.72,2.51,4.75,10.8,0.0455,0.082,0.0179,0.125,0.152,1.06
1.24,2.18,19.4,35.1,0.0269,0.119,0.0403,0.214,0.222,2.83
1.14,1.38,6.66,10.0,0.00844,0.0787,0.0229,0.0582,0.264,1.63
1.97,2.24,8.17,12.3,0.00956,0.0692,0.0175,0.0399,0.0455,0.928
0.99,1.58,14.8,22.6,0.0093,0.104,0.0391,0.102,0.0945,0.921
1.2,1.59,8.77,13.0,0.0178,0.0814,0.0218,0.0447,0.162,1.16
1.22,1.49,10.8,15.2,0.00649,0.0746,0.0297,0.0609,0.0851,1.07
1.16,1.39,6.88,8.84,0.00694,0.0617,0.0242,0.0465,0.141,0.826
1.38,2.93,13.9,25.5,0.0273,0.0996,0.0308,0.102,0.144,1.37
1.06,1.23,10.5,12.4,0.00764,0.0951,0.0279,0.0602,0.023,0.324
1.62,1.83,12.9,20.9,0.00889,0.0854,0.0279,0.0931,0.0954,0.667
1.89,2.36,8.57,11.3,0.0126,0.0778,0.0143,0.0298,0.0343,0.704
1.08,1.51,5.65,16.4,0.0105,0.0546,0.0252,0.0855,0.249,1.01
1.6,1.81,8.63,11.6,0.00706,0.0769,0.0212,0.0583,0.165,1.43
1.14,1.4,10.2,12.8,0.0362,0.0949,0.0297,0.0701,0.134,1.33
1.14,1.36,16.9,37.2,0.0118,0.146,0.0424,0.0959,0.919,6.04
1.17,1.46,18.2,24.6,0.0089,0.102,0.0344,0.0677,0.385,2.69
1.22,1.57,14.0,19.5,0.00774,0.0965,0.0295,0.0607,0.0717,0.919
1.09,1.32,12.7,15.8,0.00738,0.0877,0.0303,0.0712,0.294,1.03
1.4,1.61,10.8,13.9,0.0109,0.084,0.0211,0.0398,0.0773,0.977
1.21,2.09,10.5,16.2,0.0407,0.173,0.0311,0.0713,0.133,1.55
1.98,2.3,8.3,10.8,0.00734,0.0696,0.0153,0.0296,0.0198,0.284
1.69,2.16,10.4,22.8,0.0173,0.085,0.0192,0.0575,0.145,1.48
1.76,2.32,4.87,11.8,0.0531,0.202,0.0353,0.129,0.0715,0.674
1.36,1.93,13.6,26.8,0.0468,0.117,0.0284,0.0726,0.686,2.38
0.99,1.58,14.8,22.6,0.0093,0.104,0.0391,0.102,0.0945,0.921
1.02,1.48,11.5,26.6,0.0302,0.111,0.0318,0.0749,0.736,2.4
1.3,2.0,9.34,14.5,0.0118,0.091,0.0251,0.0622,0.0886,1.23
1.25,1.42,13.1,17.8,0.00807,0.0967,0.0277,0.0585,0.181,1.21
1.16,1.71,6.76,10.4,0.0119,0.0811,0.0231,0.0584,0.248,1.6
1.78,2.25,7.52,9.69,0.0075,0.0695,0.0158,0.0416,0.0315,0.453
1.89,2.36,8.57,11.3,0.0126,0.0778,0.0143,0.0298,0.0343,0.704
1.18,1.41,7.57,12.5,0.00707,0.0799,0.0233,0.0518,0.0691,0.743
1.39,2.14,12.1,17.2,0.0225,0.107,0.0228,0.0518,0.175,1.06
1.24,1.61,12.5,15.6,0.0107,0.106,0.0308,0.0692,0.0594,0.403
1.09,1.68,10.9,15.6,0.00912,0.112,0.0301,0.0547,0.0231,0.326
1.54,1.95,8.37,11.4,0.00975,0.0869,0.0206,0.0952,0.0739,0.882
1.56,2.85,8.55,16.3,0.0162,0.0638,0.0266,0.19,0.24,1.48
1.06,1.79,12.1,21.1,0.0299,0.105,0.0323,0.0657,0.159,1.51
1.51,2.13,5.83,15.5,0.0178,0.0622,0.0173,0.0576,0.0518,0.504
1.53,1.79,21.3,30.8,0.0155,0.117,0.0338,0.119,0.0445,0.759
1.82,2.43,7.0,8.5,0.00805,0.0679,0.0154,0.0395,0.034,0.464
1.31,2.32,8.84,14.2,0.00943,0.0875,0.0299,0.151,0.109,0.996
0.956,1.3,9.47,11.8,0.00823,0.106,0.0283,0.0559,0.0249,0.258
1.32,1.87,7.35,11.0,0.0102,0.067,0.0306,0.0915,0.319,1.4
1.24,1.75,8.71,13.2,0.00847,0.0662,0.0308,0.0721,0.276,1.13
1.51,1.65,10.8,13.5,0.00766,0.0765,0.0221,0.0455,0.0515,0.626
1.89,2.33,8.75,13.9,0.0179,0.0797,0.0146,0.0327,0.0936,1.35
1.87,2.38,10.2,16.5,0.00947,0.0663,0.0242,0.0693,0.255,1.28
1.23,1.89,7.14,10.8,0.0104,0.0603,0.0298,0.092,0.341,1.42
1.36,2.21,6.07,9.99,0.0144,0.0705,0.0236,0.096,0.0512,0.464
1.01,1.37,8.06,11.2,0.0109,0.0724,0.0246,0.0528,0.092,0.712
1.55,1.99,10.9,21.6,0.0173,0.0954,0.0248,0.19,0.0884,1.02
1.9,2.52,7.06,9.71,0.0131,0.121,0.0152,0.0578,0.0511,0.297
1.03,1.42,9.34,12.5,0.00956,0.0968,0.0274,0.0543,0.0882,0.783
1.17,1.73,11.2,24.2,0.0246,0.166,0.0231,0.0896,0.525,2.36
1.12,1.85,7.34,10.9,0.0099,0.0647,0.0323,0.0982,0.318,1.36
1.24,1.55,7.13,11.5,0.00697,0.0849,0.0218,0.0634,0.104,0.494
1.82,2.43,7.0,8.5,0.00805,0.0679,0.0154,0.0395,0.034,0.464
1.52,2.41,5.06,10.5,0.0215,0.0915,0.0145,0.0526,0.0732,1.08
1.01,1.37,8.06,11.2,0.0109,0.0724,0.0246,0.0528,0.092,0.712
1.21,1.51,12.6,15.7,0.01,0.0952,0.0302,0.0596,0.0608,0.518
1.2,1.41,7.96,12.6,0.00709,0.0814,0.0231,0.0486,0.0606,0.736
1.64,1.79,6.63,8.1,0.00509,0.0616,0.0175,0.0347,0.023,0.237
1.02,1.67,8.81,15.9,0.0168,0.0854,0.0347,0.114,0.124,0.96
1.23,1.44,20.9,28.9,0.0211,0.131,0.0388,0.111,0.163,2.42
1.97,2.8,3.87,9.74,0.018,0.0445,0.0115,0.0313,0.414,1.06
2.05,2.55,7.05,11.8,0.0224,0.0564,0.0328,0.0901,0.101,0.485
2.22,2.93,6.56,11.5,0.0238,0.0741,0.0151,0.0436,0.477,1.34
1.62,1.87,6.39,8.17,0.00527,0.0671,0.022,0.0926,0.162,0.606
1.22,1.76,5.74,8.64,0.0066,0.0594,0.0188,0.0351,0.0806,0.688
1.32,2.1,5.98,9.09,0.0128,0.0589,0.0189,0.0356,0.0958,0.67
1.22,1.76,5.74,8.64,0.0066,0.0594,0.0188,0.0351,0.0806,0.688
1.49,2.61,10.5,26.0,0.049,0.123,0.0281,0.0772,0.23,1.41
1.54,2.09,11.4,13.8,0.0137,0.0987,0.0263,0.0572,0.333,1.08
1.45,2.1,5.59,11.7,0.0275,0.0891,0.0218,0.077,0.109,0.72
1.5,1.84,7.38,9.11,0.00614,0.0805,0.0208,0.06,0.114,0.507
2.25,2.99,6.41,9.63,0.015,0.0503,0.0155,0.0442,0.485,1.34
1.7,2.22,9.02,10.9,0.00758,0.082,0.0197,0.0384,0.047,0.361
1.37,1.77,6.17,14.4,0.00862,0.114,0.0182,0.0529,0.192,1.56
0.975,1.4,6.53,9.32,0.00838,0.0886,0.0341,0.0784,0.0695,0.492
1.68,1.84,6.13,7.96,0.00514,0.0601,0.016,0.0355,0.0249,0.266
